49.449	467	49.475	451
49.501	469	49.526	453
49.551	470	49.576	460
49.602	472	49.628	470
49.652	472	49.678	483
49.703	473	49.729	498
49.753	473	49.779	515
49.805	473	49.830	534
49.855	473	49.880	551
49.906	472	49.932	568
49.956	472	49.982	582
50.007	472	50.033	593
50.058	471	50.083	601
50.109	471	50.134	606
50.159	470	50.185	606
50.210	470	50.236	603
50.260	469	50.286	595
50.312	470	50.337	584
50.362	470	50.387	570
50.413	470	50.439	554
50.463	470	50.489	537
50.514	471	50.540	519
50.564	471	50.590	502
50.616	471	50.641	486
50.666	470	50.691	473
50.717	470	50.743	463
50.767	470	50.793	455
50.818	469	50.844	453
50.869	469	50.894	453
50.920	468	50.945	458
50.970	467	50.996	467
